minute,second,duration,play_pattern,position,shot_technique,shot_body_part,shot_type,shot_first_time,shot_open_goal,shot_one_on_one,shot_aerial_won,under_pressure,start_x,start_y,end_x,end_y,shot_outcome,shot_key_pass
82,44,1.264562,3,21.0,93.0,40.0,62.0,0,0,0,0,0,86.5,44.2,119.1,42.1,0.0,0
84,50,1.064697,8,22.0,93.0,40.0,87.0,0,0,0,0,0,100.1,29.8,120.0,40.4,0.0,1
85,17,0.436728,6,18.0,93.0,38.0,87.0,0,0,0,0,0,103.2,39.0,116.7,41.4,0.0,1
85,19,0.302795,6,24.0,91.0,40.0,87.0,1,0,0,0,0,114.1,49.1,117.1,43.7,0.0,0
85,27,0.159549,6,20.0,93.0,40.0,87.0,0,0,0,0,0,104.0,52.0,107.0,50.0,0.0,0
85,41,0.024781,6,14.0,93.0,40.0,87.0,1,0,0,0,0,104.0,45.0,104.9,44.9,0.0,0
87,43,1.187621,3,13.0,91.0,40.0,87.0,1,0,0,0,0,104.1,58.1,120.0,36.7,1.0,0
90,7,1.024065,6,22.0,93.0,40.0,87.0,1,0,0,0,0,103.3,28.7,120.0,43.4,1.0,1
91,27,0.284905,1,23.0,93.0,38.0,87.0,1,0,0,0,0,105.1,33.1,107.7,34.3,0.0,1
0,43,0.754068,9,17.0,91.0,38.0,87.0,1,0,0,0,0,112.9,33.4,114.3,47.6,0.0,1
1,51,1.009374,1,10.0,91.0,38.0,87.0,1,0,0,0,0,100.1,37.9,120.0,35.7,0.0,0
2,21,0.168117,1,23.0,91.0,38.0,87.0,1,0,0,0,0,104.3,32.2,106.3,33.1,0.0,1
4,24,0.536431,2,22.0,91.0,40.0,87.0,1,0,0,0,0,117.9,30.7,120.0,31.3,0.0,1
5,5,0.714286,7,21.0,93.0,38.0,87.0,0,0,0,0,0,106.4,21.8,120.0,34.7,0.0,1
5,50,0.151945,7,24.0,95.0,40.0,87.0,1,0,0,0,0,109.5,39.8,120.0,36.7,0.0,1
11,45,0.098194,1,17.0,93.0,38.0,87.0,0,0,0,0,0,106.9,26.5,108.1,27.6,0.0,1
19,15,0.813955,1,8.0,93.0,40.0,87.0,0,0,0,0,0,108.5,29.1,120.0,37.3,1.0,1
22,14,1.004127,1,22.0,93.0,40.0,87.0,0,0,0,0,0,101.3,30.4,117.7,36.6,0.0,0
24,47,0.403892,3,5.0,95.0,38.0,87.0,1,0,0,0,1,113.3,42.5,118.8,40.7,0.0,1
26,56,0.296852,3,17.0,93.0,38.0,62.0,0,0,0,0,0,88.2,41.0,98.7,40.4,0.0,0
29,56,0.40612,4,7.0,93.0,38.0,87.0,0,0,0,0,0,107.9,49.3,118.5,43.2,0.0,1
33,27,0.672981,4,24.0,91.0,40.0,87.0,1,0,0,0,0,110.2,40.5,120.0,36.8,1.0,1
39,4,0.985058,1,22.0,93.0,40.0,87.0,0,0,0,0,0,99.0,49.6,120.0,34.0,0.0,1
41,46,0.933932,1,23.0,91.0,40.0,87.0,1,0,0,0,1,104.0,47.4,120.0,39.8,0.0,1
46,21,0.563098,2,22.0,93.0,37.0,87.0,0,0,0,1,1,112.7,49.8,120.0,45.0,0.0,1
45,14,0.787725,6,15.0,93.0,38.0,87.0,0,0,0,0,0,100.8,26.6,117.3,40.3,0.0,1
47,33,0.765518,1,17.0,93.0,38.0,87.0,0,0,0,0,0,100.3,40.3,120.0,34.5,0.0,1
50,9,0.135727,4,17.0,93.0,38.0,87.0,0,0,0,0,1,107.7,30.3,111.0,30.8,0.0,1
50,30,1.017248,2,10.0,93.0,37.0,87.0,0,0,0,0,0,116.0,31.9,120.0,37.9,0.0,1
54,48,0.956801,1,19.0,93.0,38.0,87.0,0,0,0,0,1,94.6,39.4,117.7,40.2,0.0,1
56,36,1.363562,3,2.0,93.0,40.0,87.0,1,0,0,0,0,104.1,52.9,120.0,45.6,0.0,1
57,17,0.735454,1,23.0,93.0,40.0,87.0,1,0,0,0,0,104.7,50.0,120.0,45.1,0.0,1
59,37,0.582849,3,19.0,93.0,38.0,87.0,1,0,0,0,0,103.4,33.0,120.0,36.3,0.0,1
63,36,0.109215,3,7.0,93.0,40.0,87.0,0,0,0,0,0,113.3,51.9,114.0,50.4,0.0,1
67,17,0.294891,5,17.0,93.0,38.0,88.0,0,0,0,0,0,108.1,40.1,120.0,43.0,1.0,0
69,23,0.374423,3,10.0,93.0,38.0,87.0,0,0,0,0,0,93.3,40.1,103.8,42.2,0.0,1
70,42,1.750193,7,21.0,93.0,40.0,87.0,0,0,0,0,0,107.7,51.0,120.0,37.0,1.0,1
73,40,0.29828,3,17.0,93.0,38.0,62.0,0,0,0,0,0,92.8,37.0,105.5,36.8,0.0,0
78,54,0.853908,1,15.0,93.0,40.0,87.0,1,0,0,0,0,111.3,45.1,120.0,42.2,1.0,1
82,9,0.151478,3,8.0,92.0,38.0,87.0,0,0,0,0,0,112.1,29.8,113.8,32.5,0.0,1
82,23,0.873365,3,17.0,93.0,40.0,87.0,1,0,0,0,0,112.6,37.4,120.0,42.1,1.0,1
88,6,0.16465,2,3.0,93.0,37.0,87.0,0,0,0,0,0,117.2,37.4,120.0,35.6,0.0,1
90,50,1.10361,2,3.0,93.0,37.0,87.0,0,0,0,1,1,110.9,47.2,120.0,44.7,0.0,1
91,43,0.395924,1,17.0,93.0,38.0,87.0,1,1,0,0,0,117.4,37.2,120.0,38.1,1.0,1
16,20,0.561793,1,16.0,93.0,38.0,87.0,0,0,0,0,0,100.8,27.3,108.1,33.1,0.0,1
37,28,0.479972,2,16.0,93.0,38.0,87.0,1,0,0,0,0,102.6,49.9,107.4,46.7,0.0,0
39,59,0.891776,3,22.0,93.0,38.0,62.0,0,0,0,0,0,97.2,59.9,120.0,38.3,0.0,0
47,24,0.336079,3,15.0,91.0,40.0,87.0,1,0,0,0,0,100.5,36.1,109.7,36.9,0.0,0
55,32,0.06899,7,22.0,93.0,38.0,87.0,0,0,0,0,0,91.5,50.4,94.0,48.9,0.0,1
76,54,0.432021,2,24.0,93.0,37.0,87.0,0,0,0,1,1,118.5,32.2,120.0,37.0,1.0,1
81,12,1.142468,3,22.0,93.0,38.0,62.0,0,0,0,0,0,94.0,52.5,119.3,42.8,0.0,0
82,39,1.243961,3,22.0,93.0,38.0,62.0,0,0,0,0,0,97.6,53.5,120.0,42.7,0.0,0
86,45,0.347148,3,22.0,93.0,38.0,62.0,0,0,0,0,0,91.9,41.2,100.1,41.9,0.0,0
89,16,0.500035,4,12.0,93.0,38.0,87.0,0,0,0,0,0,111.9,52.9,120.0,41.9,1.0,1
7,59,0.977165,4,23.0,93.0,38.0,87.0,0,0,0,0,0,97.3,44.2,117.3,38.3,0.0,0
11,37,0.334552,3,23.0,93.0,38.0,62.0,0,0,0,0,0,93.3,35.6,102.9,34.9,0.0,0
12,2,0.871779,2,12.0,93.0,40.0,87.0,0,0,0,0,0,96.0,42.9,120.0,45.4,0.0,1
12,46,0.37977,7,23.0,91.0,38.0,87.0,0,0,1,0,1,114.0,45.8,120.0,44.1,0.0,1
12,51,0.151774,7,12.0,93.0,38.0,87.0,0,0,0,0,0,111.5,55.1,112.4,53.3,0.0,0
12,53,0.076054,7,2.0,93.0,40.0,87.0,1,0,0,0,0,103.4,51.2,117.0,42.2,0.0,0
13,47,0.98948,1,12.0,93.0,38.0,87.0,0,0,0,0,0,100.7,49.3,117.2,40.4,0.0,1
16,26,1.115149,1,13.0,93.0,40.0,87.0,1,0,0,0,0,94.9,46.7,120.0,44.8,0.0,1
22,39,0.865772,1,12.0,93.0,38.0,87.0,0,0,0,0,0,99.8,55.1,116.4,41.7,0.0,0
26,57,1.147041,3,23.0,93.0,38.0,62.0,0,0,0,0,0,93.1,34.6,118.7,37.6,0.0,0
30,24,0.320448,1,12.0,91.0,40.0,87.0,0,0,0,0,0,108.1,48.1,115.1,42.5,0.0,1
34,59,0.859541,2,3.0,93.0,37.0,87.0,0,0,0,1,1,112.1,35.7,120.0,42.3,1.0,1
38,1,0.374895,2,23.0,93.0,38.0,87.0,1,0,0,0,0,112.5,30.9,118.3,35.6,0.0,1
41,6,0.369372,1,23.0,93.0,38.0,87.0,0,0,0,0,0,105.8,53.5,111.7,47.0,0.0,1
41,8,0.074109,1,2.0,91.0,40.0,87.0,1,0,0,0,0,107.5,45.3,109.8,44.8,0.0,0
47,1,0.143153,2,23.0,93.0,38.0,87.0,0,0,0,0,0,92.2,44.0,95.0,42.7,0.0,1
53,34,0.217085,1,10.0,93.0,40.0,87.0,0,0,0,0,0,93.7,39.9,98.7,40.0,0.0,1
61,46,1.134226,3,15.0,93.0,40.0,87.0,0,0,0,0,0,99.7,28.8,120.0,45.5,0.0,1
65,19,0.05502,3,3.0,93.0,37.0,87.0,0,0,0,1,1,105.5,44.9,106.1,44.8,0.0,1
68,18,1.064008,3,15.0,93.0,38.0,62.0,0,0,0,0,0,94.8,50.0,120.0,42.2,0.0,0
75,42,0.439043,4,16.0,93.0,40.0,87.0,0,0,1,0,0,118.9,54.4,120.0,44.9,0.0,1
76,59,1.032732,7,16.0,93.0,40.0,87.0,0,0,0,0,0,96.0,32.8,120.0,45.2,0.0,1
81,46,0.110936,2,10.0,93.0,37.0,87.0,0,0,0,1,1,112.2,48.9,112.6,48.2,0.0,1
81,47,1.545249,2,16.0,93.0,37.0,87.0,0,0,0,0,0,110.2,32.4,120.0,40.0,0.0,0
84,13,0.178105,1,2.0,93.0,40.0,87.0,0,0,0,0,0,103.3,44.9,105.5,44.1,0.0,1
86,3,1.686022,6,15.0,92.0,38.0,87.0,0,0,1,0,0,102.8,47.4,120.0,37.7,1.0,1
91,21,0.133694,3,23.0,93.0,38.0,87.0,0,0,0,0,0,97.1,40.8,115.9,40.6,0.0,1
8,22,3.190633,1,23.0,93.0,40.0,87.0,0,0,1,0,0,101.9,49.9,120.0,15.6,0.0,1
16,41,1.350836,3,17.0,93.0,38.0,62.0,0,0,0,0,0,92.9,42.9,120.0,43.7,1.0,0
20,34,0.484157,1,23.0,93.0,38.0,87.0,1,0,0,0,0,109.1,31.1,116.9,36.4,0.0,1
21,43,0.897445,4,21.0,93.0,37.0,87.0,0,0,0,1,1,114.2,33.4,120.0,35.2,0.0,1
25,25,1.306604,1,21.0,93.0,40.0,87.0,0,0,0,0,0,110.1,26.1,120.0,43.2,1.0,1
27,36,1.643434,1,13.0,93.0,40.0,87.0,0,0,0,0,0,94.0,53.0,120.0,43.0,0.0,1
30,33,0.4067,2,17.0,93.0,37.0,87.0,0,0,0,0,0,116.8,29.7,118.6,34.6,0.0,1
31,16,0.568009,2,5.0,93.0,37.0,87.0,0,0,1,0,0,115.9,49.5,119.0,42.9,0.0,1
33,25,1.496606,2,3.0,93.0,37.0,87.0,0,0,0,0,0,114.6,35.8,120.0,33.5,0.0,1
35,2,1.125093,1,23.0,95.0,40.0,87.0,1,0,0,0,0,112.1,37.1,120.0,44.1,0.0,1
35,4,0.185986,1,13.0,93.0,38.0,87.0,1,0,0,0,0,115.1,46.1,115.9,44.5,0.0,0
35,47,0.317444,2,6.0,95.0,38.0,87.0,1,0,0,0,0,103.6,29.1,112.7,35.6,0.0,1
36,39,0.323218,1,15.0,93.0,37.0,87.0,0,0,0,0,0,112.0,38.9,119.1,38.9,0.0,1
36,41,0.899176,1,17.0,93.0,37.0,87.0,0,0,0,0,0,113.1,47.1,120.0,36.4,0.0,0
40,53,1.158132,1,17.0,93.0,37.0,87.0,0,0,0,0,0,113.0,43.0,120.0,36.9,0.0,1
44,31,1.884029,1,23.0,93.0,38.0,87.0,0,0,1,0,1,119.0,30.9,120.0,43.1,1.0,1
52,20,1.185639,2,13.0,95.0,40.0,87.0,1,0,0,0,0,99.1,50.1,120.0,22.7,0.0,0
55,13,0.3058,3,23.0,93.0,40.0,62.0,0,0,0,0,0,88.2,32.7,98.9,32.5,0.0,0
57,2,0.1352,6,21.0,93.0,40.0,87.0,0,0,0,0,0,107.3,29.8,108.0,30.4,0.0,1
57,7,0.340547,6,17.0,93.0,40.0,87.0,0,0,1,0,0,114.7,49.0,117.6,43.8,0.0,1
57,38,1.324624,1,17.0,93.0,38.0,87.0,0,0,0,0,0,101.1,50.9,119.2,42.9,0.0,1
64,27,2.033102,3,17.0,93.0,38.0,62.0,0,0,0,0,0,92.8,28.1,119.9,36.9,1.0,0
66,23,1.3963,3,15.0,93.0,38.0,87.0,0,0,0,0,0,86.1,51.0,119.0,41.5,0.0,1
67,18,0.431349,4,23.0,93.0,40.0,87.0,0,0,0,0,0,115.1,35.1,120.0,35.7,0.0,1
68,57,0.591786,3,21.0,93.0,40.0,87.0,0,0,0,0,0,110.4,27.2,118.6,39.4,0.0,1
68,59,0.537377,3,17.0,90.0,37.0,87.0,0,0,0,0,0,112.7,41.3,118.0,41.0,0.0,1
79,0,0.048449,3,15.0,91.0,40.0,87.0,0,0,0,0,0,116.8,28.9,117.0,31.0,0.0,1
80,52,0.943657,2,21.0,93.0,37.0,87.0,0,0,0,0,0,110.1,39.9,120.0,39.7,0.0,1
84,34,0.196711,1,17.0,93.0,40.0,87.0,1,0,0,0,0,99.1,50.1,101.1,49.7,0.0,1
90,16,0.411134,1,23.0,93.0,40.0,87.0,1,0,0,0,0,106.5,36.9,114.8,37.1,0.0,1
90,23,1.854612,1,6.0,93.0,40.0,87.0,1,0,0,0,1,102.1,32.1,120.0,52.5,0.0,1
94,38,0.154627,3,23.0,93.0,40.0,87.0,0,0,0,0,0,111.1,51.8,111.9,50.6,0.0,1
4,18,0.161463,4,22.0,93.0,40.0,87.0,0,0,0,0,1,109.2,55.2,118.7,44.5,0.0,1
9,18,0.619732,2,5.0,93.0,37.0,87.0,0,0,0,1,1,109.6,35.5,120.0,35.5,0.0,1
9,58,1.075176,1,19.0,93.0,38.0,87.0,0,0,0,0,0,95.6,40.7,120.0,34.7,0.0,1
12,49,0.557555,3,19.0,93.0,38.0,87.0,0,0,0,0,0,91.1,56.1,101.4,49.1,0.0,1
25,29,1.106581,3,19.0,93.0,38.0,62.0,0,0,0,0,0,94.7,50.2,118.7,42.7,0.0,0
27,21,0.378071,3,19.0,93.0,38.0,62.0,0,0,0,0,0,93.6,56.4,102.7,49.6,0.0,0
32,26,0.390988,1,22.0,93.0,38.0,87.0,0,0,0,0,0,112.1,33.1,120.0,39.9,0.0,0
32,31,0.021757,1,9.0,93.0,38.0,87.0,0,0,0,0,0,107.3,26.5,108.7,28.2,0.0,0
32,54,0.08049,4,19.0,93.0,38.0,87.0,0,0,0,0,0,100.0,33.8,100.7,34.1,0.0,0
34,25,0.646002,1,23.0,95.0,40.0,87.0,1,0,0,0,0,109.7,40.9,120.0,37.3,1.0,1
37,14,0.08411,3,24.0,93.0,40.0,87.0,0,0,0,0,0,114.2,25.6,114.6,26.6,0.0,1
37,51,0.817256,2,3.0,93.0,37.0,87.0,0,0,0,1,1,112.5,37.6,118.3,37.1,0.0,1
41,23,1.373636,1,13.0,93.0,40.0,87.0,0,0,0,0,0,90.9,57.6,120.0,32.6,0.0,1
42,8,0.1,6,19.0,93.0,40.0,87.0,0,0,1,0,1,111.4,49.0,120.0,41.2,1.0,1
46,54,0.74319,1,19.0,93.0,38.0,87.0,1,0,0,0,0,103.6,38.4,119.9,43.2,1.0,0
48,38,0.561931,9,8.0,93.0,38.0,87.0,0,0,0,0,0,104.3,24.2,116.5,38.7,0.0,1
49,8,1.238545,2,11.0,93.0,38.0,87.0,1,0,0,0,1,91.4,49.3,120.0,32.0,0.0,1
54,17,0.209319,3,9.0,93.0,38.0,87.0,1,0,0,0,0,104.7,36.0,109.4,36.2,0.0,1
54,40,0.277408,1,23.0,93.0,40.0,87.0,0,0,1,0,0,112.0,50.1,115.4,46.4,0.0,1
56,58,1.11616,3,11.0,93.0,40.0,62.0,0,0,0,0,0,89.5,34.7,118.0,40.2,0.0,0
59,28,0.417595,3,19.0,95.0,38.0,87.0,1,0,0,0,0,115.3,37.7,120.0,38.1,1.0,1
65,46,0.205032,2,3.0,89.0,40.0,87.0,1,0,0,0,0,115.8,31.3,116.9,32.9,0.0,1
68,8,1.082879,4,15.0,93.0,40.0,87.0,0,0,0,0,0,94.0,36.8,117.3,41.7,0.0,1
73,6,1.345919,1,11.0,93.0,40.0,87.0,0,0,0,0,1,91.7,45.5,120.0,33.4,0.0,0
74,52,0.736915,2,9.0,91.0,40.0,87.0,1,0,0,0,0,90.4,45.9,109.6,47.5,0.0,0
75,2,1.368396,2,16.0,93.0,40.0,87.0,0,0,0,0,0,91.3,28.3,120.0,58.8,0.0,0
77,56,1.370427,3,19.0,93.0,38.0,62.0,0,0,0,0,0,95.3,48.2,120.0,42.7,0.0,0
78,38,0.932194,1,9.0,93.0,40.0,87.0,0,0,0,0,0,94.9,40.7,120.0,45.7,0.0,1
79,55,0.887508,7,23.0,93.0,40.0,87.0,1,0,0,0,0,103.3,43.8,120.0,34.4,0.0,1
81,4,0.680399,7,23.0,93.0,40.0,87.0,0,0,0,0,0,105.9,50.2,116.6,40.0,0.0,1
81,25,0.848266,2,12.0,95.0,40.0,87.0,1,0,0,0,0,100.3,46.3,120.0,33.2,0.0,0
84,32,0.845312,1,15.0,93.0,40.0,87.0,0,0,0,0,0,101.2,36.0,120.0,43.2,0.0,1
85,15,0.260884,1,7.0,93.0,40.0,87.0,0,0,1,0,0,109.5,48.5,112.9,45.0,0.0,1
85,58,0.260528,2,9.0,91.0,38.0,87.0,0,0,0,0,0,100.0,42.7,104.6,41.5,0.0,0
87,15,1.196568,1,4.0,93.0,38.0,87.0,0,0,0,0,0,109.4,37.4,120.0,40.5,1.0,1
90,25,1.24381,1,9.0,93.0,40.0,87.0,0,0,0,0,0,95.0,39.7,117.2,42.8,0.0,1
1,49,0.186289,6,16.0,93.0,40.0,87.0,0,0,0,0,0,94.8,29.1,99.4,31.1,0.0,0
2,23,1.378014,2,3.0,93.0,37.0,87.0,0,0,0,1,1,115.3,37.2,120.0,30.2,0.0,1
9,34,0.615653,4,17.0,93.0,38.0,87.0,1,0,0,0,0,102.3,37.0,118.1,36.9,0.0,1
9,36,0.556698,4,21.0,93.0,38.0,87.0,1,0,0,0,0,112.3,31.8,120.0,38.8,1.0,0
20,39,1.307595,1,6.0,91.0,40.0,87.0,1,0,0,0,0,95.7,50.3,114.7,39.3,0.0,0
23,54,0.770526,1,24.0,93.0,40.0,87.0,0,0,0,0,0,100.8,41.4,117.4,42.7,0.0,1
30,9,1.108435,1,23.0,93.0,40.0,87.0,0,0,0,0,0,101.1,46.2,120.0,32.3,0.0,1
39,30,0.584831,3,2.0,93.0,40.0,87.0,1,0,0,0,0,109.3,55.3,120.0,47.8,0.0,1
44,33,0.886014,3,17.0,93.0,38.0,87.0,0,0,0,0,0,101.9,37.7,120.0,41.9,1.0,1
49,26,0.23256,1,16.0,91.0,38.0,87.0,0,0,0,0,1,110.1,45.2,110.7,45.0,0.0,1
55,11,0.912849,3,17.0,93.0,38.0,87.0,0,0,0,0,0,99.0,45.8,120.0,35.1,0.0,0
59,25,0.46916,4,23.0,93.0,38.0,87.0,0,0,1,0,0,105.9,32.4,120.0,45.1,0.0,1
66,28,0.666447,4,2.0,93.0,40.0,87.0,0,0,1,0,0,107.9,56.5,117.8,42.1,0.0,1
76,26,0.414368,3,6.0,93.0,38.0,87.0,0,0,0,0,0,94.6,27.3,102.9,32.3,0.0,1
76,51,0.74579,2,23.0,93.0,37.0,87.0,0,0,0,0,0,114.7,31.4,116.8,42.1,0.0,1
78,41,0.217616,1,19.0,93.0,38.0,87.0,0,0,0,0,0,107.5,25.8,109.4,28.0,0.0,1
80,46,1.132272,1,19.0,95.0,38.0,87.0,1,0,0,0,0,102.3,45.9,117.1,38.2,0.0,1
82,27,0.988041,1,17.0,93.0,38.0,87.0,0,0,0,0,0,100.7,61.4,119.1,44.2,0.0,1
89,25,0.29753,8,21.0,93.0,40.0,87.0,0,0,0,0,0,91.8,28.0,96.2,30.1,0.0,1
91,35,0.904973,3,17.0,93.0,38.0,62.0,0,0,0,0,0,99.1,28.4,120.0,44.8,0.0,0
5,9,0.808543,1,22.0,95.0,40.0,87.0,1,0,0,0,0,103.7,48.2,120.0,40.8,0.0,1
15,39,0.806017,3,6.0,95.0,38.0,87.0,1,0,0,0,0,91.0,33.7,107.1,23.1,0.0,1
19,48,0.216024,1,17.0,91.0,38.0,87.0,1,0,0,0,0,108.5,34.0,110.0,35.0,0.0,0
19,50,0.592922,1,17.0,93.0,38.0,87.0,1,1,0,0,0,117.0,31.0,120.0,43.7,1.0,0
22,12,0.315731,1,23.0,93.0,40.0,87.0,1,0,0,0,0,117.0,52.0,117.7,48.8,0.0,1
25,30,0.432287,2,3.0,93.0,38.0,87.0,1,0,0,0,0,114.4,35.3,119.0,40.0,0.0,1
28,15,0.188533,3,23.0,93.0,40.0,87.0,0,0,0,0,0,103.6,31.7,107.3,35.0,0.0,1
38,35,1.032173,3,23.0,95.0,40.0,87.0,1,0,0,0,0,100.5,46.9,120.0,43.5,1.0,0
40,28,0.341719,4,11.0,95.0,40.0,87.0,1,0,0,0,0,106.8,35.1,107.3,38.4,0.0,1
41,7,0.831347,1,22.0,91.0,40.0,87.0,1,0,0,0,0,102.6,43.9,120.0,41.6,0.0,0
42,27,0.516679,1,24.0,91.0,40.0,87.0,1,1,0,0,0,118.7,39.4,120.0,36.9,1.0,1
43,46,1.740336,9,11.0,91.0,40.0,87.0,1,0,0,0,0,90.9,45.2,120.0,48.5,0.0,0
48,1,1.136952,4,22.0,93.0,40.0,87.0,0,0,1,0,0,112.8,51.6,120.0,35.4,0.0,1
53,12,0.609344,3,17.0,91.0,40.0,87.0,1,0,0,0,0,106.1,31.1,119.3,37.8,0.0,0
58,51,0.599944,2,5.0,93.0,37.0,87.0,0,0,0,1,1,111.7,35.9,119.0,40.0,0.0,1
59,55,0.163432,7,6.0,93.0,38.0,87.0,0,0,0,0,0,90.0,29.1,93.3,30.3,0.0,0
62,15,1.647291,3,17.0,93.0,38.0,62.0,0,0,0,0,0,95.8,30.9,120.0,43.3,0.0,0
74,53,0.393598,6,17.0,93.0,38.0,87.0,1,0,0,0,1,101.3,42.5,109.0,40.7,0.0,1
81,4,0.123484,1,24.0,93.0,38.0,87.0,0,0,0,0,0,107.4,29.0,109.0,30.3,0.0,1
82,17,1.047749,1,17.0,93.0,38.0,87.0,0,0,0,0,1,92.9,40.1,117.1,38.1,0.0,1
83,48,2.26799,2,5.0,93.0,37.0,87.0,0,0,0,0,0,114.1,38.7,120.0,47.6,0.0,1
85,15,1.911625,3,17.0,93.0,38.0,62.0,0,0,0,0,0,88.3,51.0,120.0,43.8,0.0,0
92,40,0.100756,1,23.0,93.0,40.0,87.0,0,0,0,0,0,115.2,53.4,115.8,52.2,0.0,1
4,59,0.774375,4,23.0,95.0,40.0,87.0,1,0,0,0,0,112.3,48.1,112.4,22.9,0.0,1
10,15,0.12153,1,6.0,93.0,40.0,87.0,0,0,0,0,0,97.9,25.5,99.1,26.2,0.0,0
15,25,0.434944,2,3.0,93.0,37.0,87.0,0,0,0,1,1,108.2,41.9,112.4,15.0,0.0,1
18,22,1.254045,3,23.0,93.0,40.0,87.0,0,0,0,0,0,107.2,29.2,120.0,43.5,1.0,1
23,15,0.124464,3,9.0,91.0,38.0,87.0,0,0,0,0,0,99.3,42.3,101.9,42.1,0.0,1
27,44,0.984165,1,23.0,93.0,37.0,87.0,0,0,0,1,1,107.9,43.0,120.0,45.3,0.0,1
28,42,1.313477,7,2.0,93.0,37.0,87.0,0,0,0,1,1,112.5,48.2,120.0,34.4,0.0,1
37,12,1.0083,2,17.0,91.0,38.0,87.0,1,0,0,0,0,95.4,47.8,120.0,26.3,0.0,0
52,23,0.70332,1,17.0,93.0,38.0,87.0,0,0,0,0,0,110.5,30.6,120.0,43.4,1.0,1
53,45,0.369239,9,19.0,93.0,40.0,87.0,0,0,0,0,0,98.7,27.7,106.1,30.9,0.0,1
54,30,0.598227,1,5.0,93.0,38.0,87.0,1,0,0,0,0,107.1,31.8,120.0,33.7,0.0,0
55,17,0.269,7,23.0,93.0,37.0,87.0,0,0,0,0,0,111.9,40.9,117.7,40.2,0.0,1
56,12,0.152203,7,21.0,91.0,38.0,87.0,1,0,0,0,0,117.0,28.1,117.6,29.8,0.0,1
57,38,0.401066,4,17.0,93.0,38.0,87.0,1,0,0,0,0,101.1,37.7,110.5,39.4,0.0,1
58,24,0.713086,4,23.0,93.0,40.0,87.0,0,0,1,0,0,115.0,52.2,120.0,40.3,1.0,1
65,0,1.042329,1,23.0,93.0,37.0,87.0,0,0,0,1,1,112.9,37.5,120.0,46.0,0.0,1
70,31,0.494859,3,9.0,91.0,40.0,87.0,1,0,0,0,0,116.7,46.2,120.0,47.1,0.0,1
73,19,0.31357,4,21.0,93.0,37.0,87.0,0,0,0,1,1,111.0,32.5,118.3,36.8,0.0,1
78,31,0.821338,4,19.0,91.0,38.0,87.0,0,0,1,0,0,115.9,24.0,118.4,35.8,0.0,1
78,54,0.467321,1,17.0,91.0,40.0,87.0,1,0,0,0,0,114.9,47.7,115.1,37.6,0.0,1
87,44,0.541158,4,19.0,93.0,40.0,87.0,1,0,0,0,1,115.0,48.5,120.0,47.7,0.0,1
90,38,0.128786,4,9.0,93.0,38.0,87.0,0,0,0,0,0,94.3,35.9,97.4,36.0,0.0,1
91,4,0.746037,2,3.0,93.0,37.0,87.0,0,0,0,1,1,110.5,44.1,120.0,44.9,0.0,1
8,49,0.028036,3,21.0,93.0,40.0,87.0,0,0,0,0,0,105.7,32.5,106.4,33.0,0.0,0
23,18,0.82938,4,23.0,95.0,38.0,87.0,1,0,0,0,0,107.1,28.2,120.0,35.5,0.0,0
26,14,1.133962,3,23.0,93.0,40.0,62.0,0,0,0,0,0,87.6,35.4,119.2,37.4,0.0,0
29,11,0.140133,1,17.0,93.0,40.0,87.0,0,0,0,0,0,94.2,27.5,95.9,28.4,0.0,1
30,26,0.562111,3,23.0,91.0,40.0,87.0,1,0,0,0,0,113.0,49.6,120.0,45.4,0.0,1
31,34,1.420115,1,17.0,93.0,40.0,87.0,1,0,0,0,0,106.3,34.2,120.0,43.1,1.0,1
44,9,0.772581,1,21.0,93.0,40.0,87.0,1,0,0,0,0,102.2,42.5,120.0,49.1,0.0,1
47,42,0.83105,1,21.0,93.0,40.0,87.0,1,0,0,0,0,104.0,49.3,120.0,44.7,0.0,1
55,31,1.22124,3,23.0,93.0,40.0,87.0,0,0,0,0,0,98.1,35.7,120.0,48.9,0.0,1
56,28,0.266718,7,24.0,93.0,40.0,87.0,1,0,0,0,0,114.9,41.5,120.0,42.5,1.0,1
58,12,0.946178,9,17.0,93.0,40.0,87.0,0,0,0,0,0,107.5,56.7,120.0,32.0,0.0,1
60,47,1.058968,3,13.0,93.0,40.0,62.0,0,0,0,0,0,91.5,35.0,118.5,41.6,0.0,0
61,45,0.140351,1,22.0,93.0,38.0,87.0,0,0,0,0,0,104.1,61.6,104.6,60.9,0.0,1
67,6,2.297539,1,24.0,93.0,40.0,87.0,0,0,0,0,0,86.8,45.5,120.0,28.8,0.0,0
70,21,0.988384,1,19.0,93.0,38.0,87.0,0,0,0,0,0,96.2,46.6,118.2,37.9,0.0,1
70,23,0.738023,1,23.0,95.0,38.0,87.0,1,0,0,0,0,117.0,36.0,120.0,38.0,1.0,0
78,21,0.373251,4,23.0,91.0,40.0,87.0,1,0,0,0,0,107.3,38.3,117.9,39.1,0.0,1
91,34,0.62807,3,19.0,93.0,40.0,87.0,0,0,0,0,0,107.5,33.7,120.0,39.5,1.0,1
94,48,0.875271,2,11.0,93.0,38.0,87.0,1,0,0,0,0,98.3,32.1,120.0,35.6,0.0,0
96,23,0.66469,2,23.0,93.0,40.0,87.0,1,0,0,0,0,107.2,34.4,117.8,40.7,0.0,1
